emp_no,first_name,last_name,from_date,title,to_date
275509,Lobel,Beznosov,1994-10-24,Senior Staff,9999-01-01
275510,Berry,Murthy,1996-03-08,Senior Engineer,9999-01-01
275512,Sham,Denny,2000-04-18,Senior Staff,9999-01-01
275516,Mang,Taubman,2002-03-09,Senior Staff,9999-01-01
275517,Sungwon,Kambil,2000-10-02,Senior Staff,9999-01-01
275523,Shiv,Khalid,1996-08-07,Staff,9999-01-01
275527,Arnould,Swick,1997-11-22,Assistant Engineer,9999-01-01
275531,Doohun,Macedo,1997-12-17,Senior Engineer,9999-01-01
275532,Denis,Katiyar,1998-05-02,Staff,9999-01-01
275533,Takanari,Muhling,1991-05-28,Senior Staff,9999-01-01
275534,Troy,Oxman,1995-04-16,Senior Staff,9999-01-01
275543,Odysseas,Kuzuoka,1999-02-26,Assistant Engineer,9999-01-01
275545,Dinkar,Mitina,1994-11-15,Senior Engineer,9999-01-01
275546,Gay,DuCasse,1999-08-08,Staff,9999-01-01
275549,LiMin,Usdin,1999-07-15,Senior Engineer,9999-01-01
275564,Mrinalini,Figueira,1998-07-01,Senior Staff,9999-01-01
275565,Frederique,Bail,1998-05-17,Senior Staff,9999-01-01
275566,Maja,Birrer,1993-11-16,Senior Engineer,9999-01-01
275568,Uwe,Bottner,1991-04-12,Senior Engineer,9999-01-01
275569,Szabolcs,Pluym,1997-09-03,Engineer,9999-01-01
275570,Masaru,Streit,1999-07-23,Senior Engineer,9999-01-01
275577,Shaz,Benveniste,1994-04-24,Assistant Engineer,9999-01-01
275579,Joydip,Llado,1992-07-16,Senior Staff,9999-01-01
275581,Honglan,Azulay,1996-07-17,Staff,9999-01-01
275588,Xumin,Peak,1988-02-15,Senior Engineer,9999-01-01
275599,Toshimi,Cichocki,2002-01-08,Senior Engineer,9999-01-01
275603,Siddarth,Rehfuss,1995-04-14,Senior Engineer,9999-01-01
275606,Stamatina,Alpay,1992-02-19,Senior Engineer,9999-01-01
275607,Jaihie,Ligten,2001-05-23,Senior Engineer,9999-01-01
275610,Remzi,Eickenmeyer,1997-02-28,Senior Staff,9999-01-01
275612,Roded,Chvatal,1999-08-26,Staff,9999-01-01
275620,Arunas,Yetim,1988-03-27,Senior Engineer,9999-01-01
275622,Ennio,Emiris,1988-09-20,Technique Leader,9999-01-01
275624,Yucai,Herbst,1994-05-08,Senior Engineer,9999-01-01
275626,Stevo,Kilgore,2000-01-30,Senior Engineer,9999-01-01
275627,Avishai,Luby,1997-09-14,Staff,9999-01-01
275630,Tokuyasu,Birch,1992-02-04,Technique Leader,9999-01-01
275634,Zhiwei,Beerel,1999-01-19,Senior Staff,9999-01-01
275639,Kasturi,Claffy,1995-01-31,Senior Staff,9999-01-01
275641,Oldrich,Ulupinar,1992-10-13,Senior Engineer,9999-01-01
275643,Premsyl,Setiz,2001-02-24,Senior Staff,9999-01-01
275648,Shaz,Marchegay,1996-08-21,Senior Engineer,9999-01-01
275661,Ramzi,Falck,1996-02-16,Engineer,9999-01-01
275665,Ibibia,Rodiger,2000-02-13,Senior Staff,9999-01-01
275669,Kiyomitsu,Coors,1996-03-09,Senior Staff,9999-01-01
275674,Xiong,Leppanen,1995-10-06,Senior Engineer,9999-01-01
275675,Hitomi,Shanbhogue,2000-08-15,Senior Engineer,9999-01-01
275678,Josyula,Luit,1993-01-10,Technique Leader,9999-01-01
275683,Froduald,Jarecki,1998-12-01,Senior Staff,9999-01-01
275686,Frederique,Denny,1989-04-17,Senior Staff,9999-01-01
275688,Arno,Mamelak,1991-03-07,Senior Staff,9999-01-01
275689,Nevio,McDermid,1996-11-14,Senior Engineer,9999-01-01
275692,Arfst,Soloway,1999-11-29,Senior Staff,9999-01-01
275700,Jacopo,Henseler,2001-05-01,Senior Staff,9999-01-01
275701,Mads,Gerteisen,1993-03-12,Senior Staff,9999-01-01
275703,Panayotis,Unni,1985-08-23,Senior Engineer,9999-01-01
275706,Arfst,Mandell,1995-06-08,Senior Engineer,9999-01-01
275707,Junsik,Skrikant,1999-05-13,Staff,9999-01-01
275710,Abdelwaheb,Hofmeyr,2001-07-20,Senior Staff,9999-01-01
275712,Sverrir,Karnin,1995-04-04,Technique Leader,9999-01-01
275719,Licheng,Nollmann,1988-10-19,Senior Staff,9999-01-01
275720,Zeljko,Leuchs,1987-09-24,Senior Engineer,9999-01-01
275721,Shigeichiro,Farrar,1993-09-07,Senior Engineer,9999-01-01
275722,Supot,Tsunoo,1999-08-20,Senior Engineer,9999-01-01
275735,Chinya,Compeau,1991-12-11,Senior Staff,9999-01-01
275739,Patricio,Snyers,1994-03-29,Staff,9999-01-01
275741,Anoosh,Riefers,2001-03-25,Senior Staff,9999-01-01
275747,Heping,Bruckman,1992-09-11,Technique Leader,9999-01-01
275751,Pohua,Restivo,1993-09-26,Senior Staff,9999-01-01
275752,Chriss,Lorin,1995-04-17,Engineer,9999-01-01
275754,Debatosh,Rosaz,1992-06-29,Senior Staff,9999-01-01
275757,Foong,Peron,1999-08-22,Senior Engineer,9999-01-01
275762,Hugh,Brlek,1996-12-01,Senior Staff,9999-01-01
275766,Tadanori,Eterovic,1990-05-02,Senior Engineer,9999-01-01
275767,Uinam,Varker,1988-03-07,Senior Staff,9999-01-01
275770,Udaiprakash,Chaudhury,1996-06-20,Senior Engineer,9999-01-01
275775,Dung,Oppitz,2001-05-26,Senior Staff,9999-01-01
275792,Martine,Camarinopoulos,1995-06-12,Senior Engineer,9999-01-01
275798,Anneke,Gente,1997-04-08,Engineer,9999-01-01
275803,Jaroslava,Erdmenger,1987-04-01,Technique Leader,9999-01-01
275808,Vitali,Swiler,1999-09-08,Senior Staff,9999-01-01
275810,Idoia,Kolvik,2002-01-01,Senior Engineer,9999-01-01
275811,Sailaja,McAlpine,1999-05-20,Senior Engineer,9999-01-01
275814,Hilary,Jording,1990-11-01,Technique Leader,9999-01-01
275816,Rosalyn,Kavvadias,1994-10-02,Senior Staff,9999-01-01
275818,Lunjin,Narahara,1996-02-26,Senior Engineer,9999-01-01
275819,Tiina,Thibadeau,2002-01-11,Senior Staff,9999-01-01
275821,Petter,Ghelli,1998-04-22,Engineer,9999-01-01
275823,Boaz,Kilgore,1991-02-01,Senior Engineer,9999-01-01
275828,Yifei,Terlouw,1993-11-03,Senior Engineer,9999-01-01
275834,Martial,Yamaashi,1998-07-25,Engineer,9999-01-01
275835,Suebskul,Marzano,1998-09-16,Senior Engineer,9999-01-01
275837,Claude,Colorni,1997-01-08,Senior Engineer,9999-01-01
275844,Giri,Morrey,1998-05-02,Engineer,9999-01-01
275847,Fay,Streng,1992-06-02,Senior Engineer,9999-01-01
275851,Panayotis,Glowinski,1987-02-27,Senior Staff,9999-01-01
275854,Szabolcs,Kavraki,1995-01-15,Senior Engineer,9999-01-01
275858,Tse,Krupka,2001-04-20,Senior Staff,9999-01-01
275862,Shem,Trumbly,1998-01-26,Assistant Engineer,9999-01-01
275863,Margo,Jording,1997-10-06,Senior Engineer,9999-01-01
275865,Joydip,Fritzsche,1997-10-25,Senior Engineer,9999-01-01
275872,Sadun,Thummel,1994-11-20,Senior Engineer,9999-01-01
275873,Tuval,Haumacher,1994-06-23,Senior Staff,9999-01-01
275877,Ziya,Desikan,1995-09-29,Engineer,9999-01-01
275880,Geraldo,Picaronny,1998-04-01,Staff,9999-01-01
275883,Kasidit,Cunliffe,1994-11-21,Engineer,9999-01-01
275890,Juyoung,Beutelspacher,1998-10-18,Senior Engineer,9999-01-01
275891,Tonia,Minakawa,1995-12-20,Engineer,9999-01-01
275893,Jouni,Erev,1998-10-13,Staff,9999-01-01
275896,Hongzue,Peha,1998-02-06,Senior Engineer,9999-01-01
275907,Dekang,Birch,1989-10-04,Senior Engineer,9999-01-01
275908,Bodo,Ratnaker,1995-09-15,Senior Engineer,9999-01-01
275911,Mayuri,Cronan,1989-02-26,Senior Engineer,9999-01-01
275920,Alselm,Luce,1994-12-06,Senior Staff,9999-01-01
275928,Manu,Braunmuhl,1995-10-11,Senior Staff,9999-01-01
275930,Nagui,Rosis,1994-08-18,Senior Engineer,9999-01-01
275931,Manibrata,Dolinsky,1994-05-30,Senior Engineer,9999-01-01
275932,Mantis,Millington,1998-11-25,Senior Staff,9999-01-01
275939,Serenella,Sethi,1996-11-23,Senior Engineer,9999-01-01
275940,Gadiel,Setlzner,1996-09-02,Staff,9999-01-01
275941,Vishwani,Zambonelli,1997-02-20,Staff,9999-01-01
275944,Janche,Leonhardt,1994-01-11,Senior Engineer,9999-01-01
275955,Domenick,Menhoudj,1994-06-03,Senior Staff,9999-01-01
275957,Jaber,Poehlman,1998-03-01,Staff,9999-01-01
275964,Dines,Shrader,1990-04-03,Senior Engineer,9999-01-01
275967,Uno,Conry,1999-12-05,Senior Staff,9999-01-01
275977,Ibibia,Wilfing,1997-08-21,Senior Engineer,9999-01-01
275978,Ramalingam,Kalefeld,2000-07-05,Senior Staff,9999-01-01
275980,Mostafa,Ponthieu,1996-12-11,Senior Staff,9999-01-01
275983,Steve,Lueh,1996-01-16,Engineer,9999-01-01
275987,Wayne,Cichocki,1997-11-20,Senior Engineer,9999-01-01
275990,Yakichi,Facello,1994-06-24,Senior Engineer,9999-01-01
275991,Tzu,Staudhammer,1994-10-04,Senior Engineer,9999-01-01
276002,Amabile,Albarhamtoshy,1996-01-02,Senior Engineer,9999-01-01
276010,Khoa,Baig,1995-01-29,Senior Engineer,9999-01-01
276019,Abdulla,Erev,1994-10-21,Senior Staff,9999-01-01
276028,Guoxiang,Hutter,1998-10-24,Senior Engineer,9999-01-01
276029,Mikhail,Bresenham,1996-09-19,Senior Staff,9999-01-01
276031,Suzette,Melter,1997-04-24,Staff,9999-01-01
276033,Vesna,Milicia,1997-12-31,Staff,9999-01-01
276037,Alexius,Salverda,1997-10-22,Assistant Engineer,9999-01-01
276040,Luigi,Lagarias,1989-11-07,Technique Leader,9999-01-01
276042,Valeska,Panangaden,1999-09-30,Senior Engineer,9999-01-01
276044,Atreye,Whitcomb,2000-01-12,Senior Engineer,9999-01-01
276046,Sanjai,Hartvigsen,1992-10-13,Senior Staff,9999-01-01
276048,Xiadong,Zucker,1996-09-10,Staff,9999-01-01
276053,True,Lyonns,1992-06-06,Senior Staff,9999-01-01
276054,Manohar,Gils,1994-12-12,Senior Engineer,9999-01-01
276056,Piyawadee,Frezza,2001-11-27,Senior Engineer,9999-01-01
276058,Shiv,Tchuente,1998-10-12,Engineer,9999-01-01
276067,Jiann,Ressouche,1996-01-16,Staff,9999-01-01
276073,Hailing,Selenyi,1994-02-15,Senior Engineer,9999-01-01
276074,Niranjan,Penz,1994-10-24,Senior Staff,9999-01-01
276079,Jessie,Brlek,1994-02-24,Senior Staff,9999-01-01
276087,Baziley,Schieder,1999-06-14,Senior Staff,9999-01-01
276088,Uma,Zastre,1994-01-18,Senior Engineer,9999-01-01
276089,Achilleas,Goldhammer,1994-10-03,Senior Engineer,9999-01-01
276091,Szabolcs,Halevi,1998-02-13,Staff,9999-01-01
276107,Mantis,Luke,1995-01-12,Staff,9999-01-01
276112,Halsur,Swist,2001-09-26,Senior Engineer,9999-01-01
276113,Rosli,Griswold,2001-01-18,Senior Staff,9999-01-01
276114,Moni,Zuberek,1996-06-26,Engineer,9999-01-01
276117,Christfried,Buescher,2001-01-11,Senior Staff,9999-01-01
276118,Sanjai,Schaft,1996-01-16,Staff,9999-01-01
276120,Kazuhito,Peris,1999-03-08,Senior Engineer,9999-01-01
276127,Hsiangchu,Broomell,1996-02-21,Engineer,9999-01-01
276128,Mohan,Alvarado,1999-03-07,Staff,9999-01-01
276140,Francesca,Ramsay,1998-07-01,Staff,9999-01-01
276143,Vishv,Hedayat,1992-11-02,Senior Staff,9999-01-01
276153,Kazuhito,Copas,1994-04-08,Senior Staff,9999-01-01
276166,Qingxiang,DuBourdieux,2001-05-18,Senior Engineer,9999-01-01
276174,Karoline,Litecky,1999-06-27,Senior Engineer,9999-01-01
276176,Cordelia,Kading,2002-05-19,Senior Staff,9999-01-01
276177,Augustine,Rettelbach,1987-12-08,Senior Engineer,9999-01-01
276178,Jacqueline,Gerlach,1990-08-18,Senior Engineer,9999-01-01
276179,Stein,Matteis,2001-07-11,Senior Engineer,9999-01-01
276222,Manu,Stellhorn,1995-12-31,Senior Engineer,9999-01-01
276224,Xianlong,Luft,1997-12-17,Staff,9999-01-01
276225,Xianlong,Tokunaga,1996-08-15,Senior Engineer,9999-01-01
276228,Seongbin,Bierbaum,1995-07-22,Senior Engineer,9999-01-01
276236,Suzette,Levergood,2001-11-28,Senior Staff,9999-01-01
276240,Aamod,Kitsuregawa,1996-08-15,Senior Engineer,9999-01-01
276242,Nikolaus,Itzigehl,1988-03-04,Senior Engineer,9999-01-01
276243,Kolar,Nittel,1998-04-29,Senior Staff,9999-01-01
276244,Shigeichiro,Hofmeyr,1996-02-26,Senior Engineer,9999-01-01
276245,Kwee,Merks,1994-04-11,Senior Engineer,9999-01-01
276254,Saddek,Kalorkoti,1997-03-20,Senior Engineer,9999-01-01
276255,Edwin,Kriebel,1995-11-30,Senior Staff,9999-01-01
276258,Ulf,Denis,1991-03-01,Senior Staff,9999-01-01
276262,Dmitry,Reeken,1997-07-12,Engineer,9999-01-01
276263,Sverrir,Braunmuhl,1999-09-20,Senior Engineer,9999-01-01
276264,Marla,Decaestecker,1996-03-31,Senior Staff,9999-01-01
276268,Souichi,Cmelik,1999-09-20,Staff,9999-01-01
276271,Masaki,Lamparter,1998-12-02,Senior Staff,9999-01-01
276272,Sverrir,Aloisi,1988-02-27,Senior Staff,9999-01-01
276273,Anyuan,Kushnir,1993-07-21,Senior Engineer,9999-01-01
276275,Denis,Nanard,2001-08-30,Senior Staff,9999-01-01
276281,Luise,Schurmann,1999-03-19,Senior Engineer,9999-01-01
276287,Weiru,Kropf,1999-02-25,Senior Staff,9999-01-01
276289,Yuchang,Gilg,1998-11-07,Staff,9999-01-01
276292,Domenico,Peres,1998-01-03,Staff,9999-01-01
276293,Munehiko,Covnot,1990-04-16,Senior Staff,9999-01-01
276294,Indrajit,Gecsei,1985-12-01,Technique Leader,9999-01-01
276296,Tomoyuki,Munawer,2002-03-31,Senior Engineer,9999-01-01
276299,Frazer,Bierman,1992-04-28,Senior Engineer,9999-01-01
276314,Evgueni,Demke,1994-05-04,Senior Engineer,9999-01-01
276317,Hausi,Iwayama,1996-04-03,Engineer,9999-01-01
276318,Rosella,Neiman,1998-03-22,Senior Staff,9999-01-01
276327,Lijie,Kadhim,2000-03-20,Senior Engineer,9999-01-01
276335,Martina,Whitcomb,1998-01-14,Senior Staff,9999-01-01
276337,Boguslaw,Polajnar,1992-09-11,Senior Staff,9999-01-01
276342,Gritta,Swiler,1999-06-28,Staff,9999-01-01
276344,Mana,Vieri,1998-04-24,Assistant Engineer,9999-01-01
276345,Martijn,Orsini,1999-10-15,Senior Staff,9999-01-01
276346,Zito,Chappelet,2000-02-23,Senior Staff,9999-01-01
276349,Susanna,Vigier,1994-08-29,Senior Staff,9999-01-01
276355,Alejandro,Matzen,1998-10-21,Engineer,9999-01-01
276359,Honesty,Soicher,1996-04-03,Senior Engineer,9999-01-01
276360,Berry,Gerlach,1998-05-22,Engineer,9999-01-01
276364,Parviz,Leuchs,1996-12-10,Senior Engineer,9999-01-01
276369,Alexius,Hardjono,1994-02-23,Senior Staff,9999-01-01
276371,Khaled,Rubsam,1993-12-19,Senior Staff,9999-01-01
276378,Wanqing,Luiz,1997-08-23,Engineer,9999-01-01
276381,Genki,Kirkerud,1996-02-25,Technique Leader,9999-01-01
276393,Franziska,Lakshmanan,1999-03-08,Senior Engineer,9999-01-01
276403,Maria,Yurek,1993-03-29,Technique Leader,9999-01-01
276405,Weiru,Guerreiro,1997-01-02,Senior Staff,9999-01-01
276409,Mingsen,Cools,1987-12-10,Senior Staff,9999-01-01
276412,Tadahiro,Cappello,2001-10-17,Senior Engineer,9999-01-01
276413,Kwangho,Mellouli,1994-09-15,Senior Staff,9999-01-01
276415,Yannis,Segond,1997-05-28,Senior Staff,9999-01-01
276423,Tadanori,Billawala,2001-01-03,Senior Staff,9999-01-01
276426,Christophe,Narahari,1993-09-07,Technique Leader,9999-01-01
276431,Vishu,VanScheik,1998-10-04,Engineer,9999-01-01
276433,Dante,Morton,1993-01-05,Senior Engineer,9999-01-01
276437,Lein,Sabnani,1999-12-27,Senior Staff,9999-01-01
276450,Sachin,Budinsky,1996-05-24,Staff,9999-01-01
276451,Xiaoqiu,Riefers,1997-11-20,Senior Staff,9999-01-01
276455,Remko,Awdeh,1990-04-26,Senior Staff,9999-01-01
276457,Oldrich,Hellwagner,1999-08-01,Engineer,9999-01-01
276458,Christfried,Litvinov,1998-02-06,Senior Staff,9999-01-01
276463,Kyoichi,Vandervoorde,2000-07-26,Senior Engineer,9999-01-01
276464,Guiseppe,Luks,1998-07-23,Senior Engineer,9999-01-01
276466,Yucel,Vasanthakumar,1994-02-01,Senior Engineer,9999-01-01
276467,Duangkaew,Griswold,1994-07-06,Senior Engineer,9999-01-01
276468,Rosalie,DuCasse,1993-11-19,Senior Staff,9999-01-01
276474,Arunachalam,Baba,1991-07-04,Senior Staff,9999-01-01
276475,Susanne,Passino,1986-11-27,Senior Engineer,9999-01-01
276476,Susuma,Kropf,1993-08-29,Engineer,9999-01-01
276484,Limsoon,Flasterstein,1986-03-19,Senior Engineer,9999-01-01
276486,Yannis,Rosen,1995-05-07,Technique Leader,9999-01-01
276488,Shuji,Cromarty,1998-11-14,Senior Engineer,9999-01-01
276494,Xiaopeng,Ermel,1991-06-12,Senior Engineer,9999-01-01
276495,Soenke,Magliocco,1999-01-11,Engineer,9999-01-01
276497,Valery,Schieder,1996-11-07,Engineer,9999-01-01
276502,Indrajit,Segond,1993-06-15,Senior Staff,9999-01-01
276503,Tesuro,Schrooten,1997-02-21,Assistant Engineer,9999-01-01
276507,Remko,Masaki,1999-07-09,Senior Staff,9999-01-01
276515,Hercules,Granlund,1993-11-16,Senior Staff,9999-01-01
276517,Kitty,Matzke,1988-03-27,Technique Leader,9999-01-01
276524,Parto,Stafford,1998-09-19,Senior Staff,9999-01-01
276531,Michaela,Litvinov,1988-08-07,Senior Staff,9999-01-01
276541,Pranav,Krohm,1994-04-24,Senior Engineer,9999-01-01
276542,Leif,Pintelas,2001-03-15,Senior Staff,9999-01-01
276543,Georg,Vanwelkenhuysen,1999-05-19,Engineer,9999-01-01
276546,Gou,Benantar,1998-06-03,Staff,9999-01-01
276571,Alair,Benzaken,1998-02-01,Senior Staff,9999-01-01
276576,Guadalupe,McClurg,1986-08-21,Senior Staff,9999-01-01
276578,Sibyl,Luff,2000-06-27,Senior Staff,9999-01-01
276584,Toshiki,Shobatake,1996-08-17,Senior Engineer,9999-01-01
276607,Shietung,Billingsley,1992-04-16,Senior Engineer,9999-01-01
276619,Jasminko,Vickson,1989-06-15,Senior Engineer,9999-01-01
276626,Baruch,Aseltine,1991-07-19,Senior Engineer,9999-01-01
276627,Dzung,Tempesti,1990-10-19,Senior Staff,9999-01-01
276633,Shin,Birdsall,1994-10-08,Senior Staff,9999-01-01
276636,Vishwani,Lorys,2001-10-01,Senior Engineer,9999-01-01
276643,Rosli,Stroustrup,1999-01-11,Senior Engineer,9999-01-01
276646,Leni,Muniz,1999-06-01,Staff,9999-01-01
276648,Mokhtar,Tetzlaff,1997-04-27,Staff,9999-01-01
276650,Itzchak,Yeung,1998-06-01,Senior Engineer,9999-01-01
276657,Reinhold,Wrigley,1994-08-01,Senior Staff,9999-01-01
276659,Sedat,McAffer,1999-12-23,Assistant Engineer,9999-01-01
276666,Kwok,Jeong,1998-11-03,Senior Staff,9999-01-01
276668,Subhada,Cappello,2001-07-30,Senior Engineer,9999-01-01
276670,Vasilis,Hegner,1994-09-22,Senior Engineer,9999-01-01
276681,Stabislas,Casperson,1998-03-15,Senior Staff,9999-01-01
276683,Jingling,Shackel,2002-02-24,Senior Engineer,9999-01-01
276685,Pradeep,Piveteau,1994-12-14,Senior Staff,9999-01-01
276686,Reinhold,Solares,1988-04-07,Senior Staff,9999-01-01
276691,Otmar,Hegner,1998-04-11,Engineer,9999-01-01
276693,Chrisa,Condotta,1997-01-21,Senior Staff,9999-01-01
276694,Ymte,Emmerich,1998-03-13,Senior Engineer,9999-01-01
276695,Katsuyuki,Menhoudj,1993-11-05,Senior Staff,9999-01-01
276696,Rasiah,Ebeling,1994-03-18,Senior Engineer,9999-01-01
276700,Kousuke,Kaiser,2000-01-11,Engineer,9999-01-01
276705,Kristinn,Walston,1993-12-26,Senior Engineer,9999-01-01
276714,Serap,Krybus,1998-08-26,Technique Leader,9999-01-01
276715,Teiji,Castellani,1997-05-06,Engineer,9999-01-01
276719,Kankanahalli,Cusworth,2001-11-06,Engineer,9999-01-01
276720,Guadalupe,Solovay,1996-11-01,Engineer,9999-01-01
276723,Aruna,Chappelet,1994-11-23,Senior Staff,9999-01-01
276727,Kinh,Teitelbaum,1990-04-21,Senior Engineer,9999-01-01
276728,Ziya,Boreale,1992-06-27,Technique Leader,9999-01-01
276733,Sungwon,Schonegge,1990-05-30,Senior Staff,9999-01-01
276739,Nevio,Birta,1994-11-22,Senior Staff,9999-01-01
276741,Ramya,Colorni,1992-06-15,Technique Leader,9999-01-01
276744,Ipke,Schaap,1996-03-27,Senior Engineer,9999-01-01
276746,Holgard,Unno,1998-08-21,Engineer,9999-01-01
276747,JoAnne,Ressouche,1997-11-08,Staff,9999-01-01
276749,Barna,Farrar,1997-05-11,Engineer,9999-01-01
276755,Xuedong,Hartvigsen,2002-01-28,Senior Staff,9999-01-01
276764,Xiaoheng,Emmart,2001-12-13,Senior Staff,9999-01-01
276767,Richara,Ernst,2002-05-03,Senior Engineer,9999-01-01
276771,Tremaine,Moehrke,2001-08-17,Senior Staff,9999-01-01
276773,Parke,Pearson,1997-10-25,Senior Engineer,9999-01-01
276774,Bader,Barriga,1994-08-07,Senior Staff,9999-01-01
276781,Atreye,Merle,1995-05-01,Senior Engineer,9999-01-01
276786,Arvind,Domenig,1990-12-22,Senior Staff,9999-01-01
276792,Gretta,Kakkad,1993-03-01,Senior Engineer,9999-01-01
276797,Larisa,Erdi,1996-04-30,Engineer,9999-01-01
276800,Honglan,Remmele,1995-02-21,Senior Staff,9999-01-01
276818,Mats,Remmers,1995-01-17,Senior Staff,9999-01-01
276820,Divier,Stentiford,1990-12-17,Senior Staff,9999-01-01
276824,Zsolt,Setia,1995-02-15,Senior Staff,9999-01-01
276831,Kwangyoen,Olivero,1993-02-26,Senior Engineer,9999-01-01
276835,Vishwani,Lagarias,1989-03-18,Senior Staff,9999-01-01
276837,Gina,Farrag,1998-07-01,Senior Engineer,9999-01-01
276841,Jacqueline,Uludag,1991-09-14,Senior Engineer,9999-01-01
276844,Elzbieta,Peltason,1985-11-27,Senior Staff,9999-01-01
276847,Salvador,Massonet,1995-11-28,Staff,9999-01-01
276848,Diederik,Staylopatis,1997-04-10,Staff,9999-01-01
276851,Holgard,McFarlin,1999-08-26,Engineer,9999-01-01
276854,Kamran,Rattan,1994-03-29,Senior Engineer,9999-01-01
276859,Hilary,Fontet,1995-11-24,Engineer,9999-01-01
276864,Arne,Hanabata,1998-08-07,Staff,9999-01-01
276873,Yurij,Haldar,2000-01-14,Engineer,9999-01-01
276876,Anoosh,Quittner,1995-04-23,Senior Staff,9999-01-01
276878,Yechiam,Ravishankar,1997-09-23,Staff,9999-01-01
276879,Matt,Leppanen,1996-10-23,Senior Engineer,9999-01-01
276880,Ramalingam,Kobuchi,1998-01-24,Senior Engineer,9999-01-01
276884,Weiwu,Lemarechal,2001-02-18,Senior Engineer,9999-01-01
276891,Temple,Erman,1992-06-30,Senior Staff,9999-01-01
276896,Chiranjit,Glowinski,1998-06-27,Senior Staff,9999-01-01
276898,Cristinel,Chaudhury,1991-03-30,Senior Engineer,9999-01-01
276910,Pranas,Matheson,2001-07-14,Senior Staff,9999-01-01
276912,Youssef,Schiettecatte,1999-11-06,Senior Engineer,9999-01-01
276913,Charmane,Backhouse,2002-07-11,Senior Staff,9999-01-01
276915,Huican,Rajcani,1998-09-04,Staff,9999-01-01
276918,Yongqiao,Garnham,1996-01-08,Engineer,9999-01-01
276926,Mads,Beidas,1998-03-01,Staff,9999-01-01
276928,Dinah,Maraist,2001-07-26,Senior Engineer,9999-01-01
276932,Genta,Vesel,1995-10-08,Engineer,9999-01-01
276943,Macha,Hardjono,1990-03-12,Senior Engineer,9999-01-01
276944,Arlette,Picco,1987-12-18,Senior Engineer,9999-01-01
276945,Vasilii,Argence,1992-10-20,Technique Leader,9999-01-01
276947,Dinkar,Yoshizawa,1999-06-06,Senior Staff,9999-01-01
276948,Adel,Businaro,1999-03-01,Staff,9999-01-01
276950,Berthier,Sewelson,2001-05-14,Senior Staff,9999-01-01
276952,Hugo,Juneja,1998-08-17,Engineer,9999-01-01
276961,Tomoyuki,Birnbaum,1997-04-13,Engineer,9999-01-01
276971,Abdulah,Kropp,1992-12-06,Senior Engineer,9999-01-01
276972,Cordelia,Butner,1992-01-13,Senior Staff,9999-01-01
276975,Vugranam,Cappelli,1999-03-01,Staff,9999-01-01
276978,Jenwei,Ginneken,1998-09-24,Assistant Engineer,9999-01-01
276981,Danai,Perfilyeva,1995-04-08,Senior Engineer,9999-01-01
276982,Hairong,Delgrange,2001-08-28,Senior Engineer,9999-01-01
276986,Alenka,Rajala,1996-10-22,Engineer,9999-01-01
276989,Kensei,Garnham,2001-06-19,Senior Engineer,9999-01-01
276999,Xudong,Lamba,1998-10-10,Assistant Engineer,9999-01-01
277003,Hitofumi,Cyre,2001-05-11,Senior Engineer,9999-01-01
277016,Makato,Frolund,1999-01-01,Staff,9999-01-01
277018,Magdalena,Serre,1997-10-20,Senior Staff,9999-01-01
277019,Toshimi,Cherinka,1996-05-17,Senior Staff,9999-01-01
277020,Fumiya,Claffy,1998-11-24,Senior Staff,9999-01-01
277021,Akemi,Hebert,1999-04-12,Senior Engineer,9999-01-01
277025,Kyoichi,Dichev,1996-08-02,Staff,9999-01-01
277029,Fumiyo,Bade,1996-11-04,Staff,9999-01-01
277032,Shounak,Kaiserswerth,1997-10-27,Senior Staff,9999-01-01
277033,Paloma,Thorelli,1993-05-16,Senior Engineer,9999-01-01
277035,Hidefumi,Ramsay,1999-05-28,Senior Engineer,9999-01-01
